bus_category,route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_available
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Sleeper + Seater + AC,15:00,09:55,00:55:00,3.4,400,40
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Ganapathy Travels,Seater + AC + Non-AC,15:01,09:30,00:31:00,3.4,450,15
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Ganapathy Travels,Seater + AC + Non-AC,15:03,09:30,00:33:00,3.4,450,28
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Tippusultan Travels,Sleeper + Seater + AC,15:04,08:55,23:59:00,3.2,500,11
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Tippusultan Travels,Sleeper + Seater + AC,16:00,08:55,00:55:00,3.2,500,34
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Orange Tours And Travels,Sleeper + AC,16:01,09:15,01:16:00,3.4,700,19
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Orange Tours And Travels,Sleeper + AC,16:03,09:15,01:18:00,3.4,700,5
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Air Indiaa Travels,Sleeper + AC,16:04,09:55,01:59:00,3.1,400,43
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Air Indiaa Travels,Sleeper + AC,17:00,09:55,02:55:00,3.1,400,17
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Kallada Travels (Suresh Kallada),Sleeper + AC,17:01,11:10,04:11:00,3.4,800,30
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Kallada Travels (Suresh Kallada),Sleeper + AC,17:03,11:10,04:13:00,3.4,800,9
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Tippusultan Travels,Sleeper + Seater + AC,17:04,09:00,02:04:00,3.9,600,36
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Tippusultan Travels,Sleeper + Seater + AC,18:00,09:00,03:00:00,3.9,600,12
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,SURYA TRANSPORTS,Sleeper + AC,18:01,10:05,04:06:00,4.8,749,24
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,SURYA TRANSPORTS,Sleeper + AC,18:03,10:05,04:08:00,4.8,749,6
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,National Travels CHN,Sleeper + Seater + AC,18:04,10:25,04:29:00,3.3,400,41
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,National Travels CHN,Sleeper + Seater + AC,19:00,10:25,05:25:00,3.3,400,20
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,KPN,Sleeper + AC,19:01,10:00,05:01:00,2.9,700,13
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,KPN,Sleeper + AC,19:03,10:00,05:03:00,2.9,700,24
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Sleeper + Seater + AC,19:04,10:10,05:14:00,3.5,400,7
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Sleeper + Seater + AC,20:00,10:10,06:10:00,3.5,400,45
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Puthiyavan Travals,Sleeper + AC,20:01,08:45,04:46:00,4.5,650,19
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Puthiyavan Travals,Sleeper + AC,20:03,08:45,04:48:00,4.5,650,32
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Auto Travels,Sleeper + AC,20:04,08:40,04:44:00,2.7,799,5
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Auto Travels,Sleeper + AC,21:00,08:40,05:40:00,2.7,799,28
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Air Indiaa Travels,Sleeper + AC,21:01,09:00,06:01:00,3.8,449,15
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Air Indiaa Travels,Sleeper + AC,21:03,09:00,06:03:00,3.8,449,36
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Auto Travels,Sleeper + AC,21:04,10:05,07:09:00,2.3,799,11
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Auto Travels,Sleeper + AC,22:00,10:05,08:05:00,2.3,799,41
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Kallada Travels (Suresh Kallada),Sleeper + AC,22:01,08:45,06:46:00,3.2,700,17
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Kallada Travels (Suresh Kallada),Sleeper + AC,22:03,08:45,06:48:00,3.2,700,25
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Vetri Travels,Sleeper + AC,22:04,10:30,08:34:00,1.6,777,9
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Vetri Travels,Sleeper + AC,23:00,10:30,09:30:00,1.6,777,33
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Kallada Travels (Suresh Kallada),Sleeper + AC,23:01,08:50,07:51:00,3.8,800,20
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Kallada Travels (Suresh Kallada),Sleeper + AC,23:03,08:50,07:53:00,3.8,800,4
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Delta Transports Pvt Ltd,Sleeper + AC,23:04,09:15,08:19:00,4.4,1049,38
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Delta Transports Pvt Ltd,Sleeper + AC,00:00,09:15,09:15:00,4.4,1049,14
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,YAS TOURS AND TRAVELS,Sleeper + AC,00:01,08:45,08:46:00,4.1,900,21
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,YAS TOURS AND TRAVELS,Sleeper + AC,00:03,08:45,08:48:00,4.1,900,8
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,No 1 Air Travels,Sleeper + AC,00:04,09:45,09:49:00,3.5,700,39
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,No 1 Air Travels,Sleeper + AC,01:00,09:45,10:45:00,3.5,700,13
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Hindusthan Travels,Sleeper + AC,01:01,09:35,10:36:00,4,665,26
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Hindusthan Travels,Sleeper + AC,01:03,09:35,10:38:00,4,665,10
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Kallada Travels (Suresh Kallada),Sleeper + AC,01:04,11:55,12:59:00,3.5,900,44
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Kallada Travels (Suresh Kallada),Sleeper + AC,02:00,11:55,13:55:00,3.5,900,18
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,SRL Travels,Sleeper + AC,02:01,08:49,10:50:00,4.1,800,29
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,SRL Travels,Sleeper + AC,02:03,08:49,10:52:00,4.1,800,7
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Shama Sardar Travels HPM,Sleeper + AC,02:04,09:25,11:29:00,2.5,617,37
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Shama Sardar Travels HPM,Sleeper + AC,03:00,09:25,12:25:00,2.5,617,22
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Auto Travels,Sleeper + AC,03:01,07:30,10:31:00,3.2,899,3
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Auto Travels,Sleeper + AC,03:03,07:30,10:33:00,3.2,899,40
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Azul Transports Private Limited,Sleeper + AC,03:04,10:30,13:34:00,4,800,15
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Azul Transports Private Limited,Sleeper + AC,04:00,10:30,14:30:00,4,800,28
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Seater + AC,04:01,08:30,12:31:00,2.9,550,11
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,(SBLT) Shri Bhagiyalakshimi Travels (MAARA),Seater + AC,04:03,08:30,12:33:00,2.9,550,34
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Parveen Travels,Sleeper + AC,04:04,09:10,13:14:00,3.3,750,19
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Parveen Travels,Sleeper + AC,05:00,09:10,14:10:00,3.3,750,5
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,KPN,Sleeper + AC,05:01,10:00,15:01:00,3.4,700,43
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,KPN,Sleeper + AC,05:03,10:00,15:03:00,3.4,700,17
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Krishna Travels,Sleeper + Seater + AC,05:04,11:15,16:19:00,1.9,450,30
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Krishna Travels,Sleeper + Seater + AC,06:00,11:15,17:15:00,1.9,450,9
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Auto Travels,Sleeper + AC,05:05,09:00,14:05:00,1.4,899,36
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,Sri Auto Travels,Sleeper + AC,05:06,09:00,14:06:00,1.4,899,12
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,AURA CONNECT,Sleeper + AC,06:01,08:00,14:01:00,2.3,2300,24
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,AURA CONNECT,Sleeper + AC,05:07,08:00,13:07:00,2.3,2300,6
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,JP TRANZ,Seater + AC,05:08,08:00,13:08:00,1.8,2500,41
Private,Chennai to Coimbatore,https://www.redbus.in/bus-tickets/chennai-to-coimbatore?date=20-11-2024,JP TRANZ,Seater + AC,06:02,08:00,14:02:00,1.8,2500,20
